"","UniProt_Name","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides","area_1","area_2","area_3","area_4_and_5","area_6","area_7","area_8"
"1700","Q7L775","Q7L775","Q7L775","5","5","5","EPM2A-interacting protein 1",1,5,5,5,-1.26918739210833,-1.57208878824123,0.395708831073527,-4.0768786464987,-1.53093067589544,-1.50264213014726,0.352806038576183
"1701","Q7LBR1","Q7LBR1","Q7LBR1","3","3","3","Charged multivesicular body protein 1b",1,3,3,3,-0.839878587467116,-1.92449391846554,NA,-1.45875473817411,-0.408716899817453,-0.260740011727805,NA
"1702","Q7LG56;H0YAV1","Q7LG56;H0YAV1","Q7LG56;H0YAV1","2;1","2;1","2;1","Ribonucleoside-diphosphate reductase subunit M2 B;Ribonucleoside-diphosphate reductase subunit M2 B (Fragment)",2,2,2,2,-3.319799115152,-2.13976330043672,-1.87549346898208,NA,-2.5238756284527,-3.00269497298891,NA
"1703","Q7RTV0","Q7RTV0","Q7RTV0","2","2","2","PHD finger-like domain-containing protein 5A",1,2,2,2,-0.996253571261,-1.07892647368182,-0.503024172340247,NA,-2.14373626094531,-1.15726422506493,NA
"1704","Q7Z2W4;A0A7P0T8C6;C9J6P4","Q7Z2W4;A0A7P0T8C6;C9J6P4","Q7Z2W4;A0A7P0T8C6;C9J6P4","6;5;5","6;5;5","6;5;5","Zinc finger CCCH-type antiviral protein 1;Zinc finger CCCH-type antiviral protein 1;Zinc finger CCCH-type antiviral protein 1",3,6,6,6,-3.10301245864211,-3.70379011798751,-3.7483210005049,-4.81939854143048,-2.52636170758581,-3.70123599869328,NA
"1705","Q7Z406;A0A2R8Y4C3;A0A2R8Y454","Q7Z406;A0A2R8Y4C3;A0A2R8Y454","Q7Z406","82;11;6","74;9;6","43;0;0","Myosin-14",3,82,74,43,1.69224192766207,2.20374840149461,3.02405348051888,-0.131695408974501,2.67817730429725,2.26259727702159,-3.2745533857252
"1706","Q7Z4H8;H0YEM3","Q7Z4H8;H0YEM3","Q7Z4H8","5;1","5;1","5;1","Protein O-glucosyltransferase 3",2,5,5,5,-0.11735730743613,-0.608511746363178,-4.45560379389454,-2.2984528516854,-3.30160825432908,-2.04218700738164,NA
"1707","Q7Z4V5;M0R0J3;K7EPS6;A0A087WX58;A0A087WZ99;K7ERA4","Q7Z4V5;M0R0J3;K7EPS6;A0A087WX58;A0A087WZ99;K7ERA4","Q7Z4V5","5;2;2;1;1;1","3;0;2;1;1;1","3;0;2;1;1;1","Hepatoma-derived growth factor-related protein 2",6,5,3,3,-0.759835932024423,-1.49196411813407,-0.862393995737092,-2.90208754695083,-1.2565991423101,-1.55373892866843,-3.05240963374277
"1708","Q7Z5L9","Q7Z5L9","Q7Z5L9","3","3","3","Interferon regulatory factor 2-binding protein 2",1,3,3,3,-2.89585353730671,-2.69417065442542,-2.84956474085777,NA,-3.48227784151987,-2.77820878008599,NA
"1709","Q7Z6Z7;H0Y659","Q7Z6Z7;H0Y659","Q7Z6Z7;H0Y659","10;5","10;5","10;5","E3 ubiquitin-protein ligase HUWE1;E3 ubiquitin-protein ligase HUWE1 (Fragment)",2,10,10,10,-2.62911310066725,-2.80289270813065,-2.53562176259444,-2.83399814572725,-2.89681743579956,-2.84908593858852,NA
"1710","Q7Z7H5;F8W7F7","Q7Z7H5;F8W7F7","Q7Z7H5","4;1","4;1","4;1","Transmembrane emp24 domain-containing protein 4",2,4,4,4,0.0450861803470239,0.597812739668637,0.915414252846631,-0.00310724875852486,1.06851950820994,0.497407410966858,NA
"1711","Q86TX2;G3V4F2;A0A087WT95;P49753;Q3I5F7","Q86TX2;G3V4F2;A0A087WT95;P49753;Q3I5F7","Q86TX2;G3V4F2;A0A087WT95;P49753","8;6;6;6;2","8;6;6;6;2","8;6;6;6;2","Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial;Acyl-coenzyme A thioesterase 2, mitochondrial",5,8,8,8,-1.02546024397191,-0.87381204377721,-2.44275239157451,-1.19530802407634,-1.42751342109288,-0.557833870579479,NA
"1712","Q86U42;H0YJH9;B4DEH8;G3V4T2;A0A7I2V383","Q86U42;H0YJH9;B4DEH8;G3V4T2;A0A7I2V383","Q86U42;H0YJH9;B4DEH8;G3V4T2;A0A7I2V383","4;2;2;2;2","4;2;2;2;2","4;2;2;2;2","Polyadenylate-binding protein 2;Polyadenylate-binding protein 2 (Fragment);Polyadenylate-binding protein 2;Polyadenylate-binding protein 2;BCL2L2-PABPN1 readthrough",5,4,4,4,0.908134602675702,0.876315267939852,1.2840647064195,0.0621181441964964,0.827440088784194,0.396532349223694,-1.63764820764944
"1713","Q86UE4;E5RJU9;H0YBJ8;H0YB56","Q86UE4;E5RJU9;H0YBJ8;H0YB56","Q86UE4;E5RJU9","9;6;1;1","9;6;1;1","9;6;1;1","Protein LYRIC;Protein LYRIC",4,9,9,9,0.190345688298102,-0.0027024759728107,-0.0869785247988126,0.513486396853025,0.0950452071989396,-0.000757795731757938,NA
"1714","Q86UP2;G3V4Y7;B7Z6P3;H0YJP2;G3V5P0;G3V5G2;H0YJV5;H0YJZ8","Q86UP2;G3V4Y7;B7Z6P3;H0YJP2;G3V5P0;G3V5G2;H0YJV5;H0YJZ8","Q86UP2","28;13;8;4;3;3;2;2","28;13;8;4;3;3;2;2","28;13;8;4;3;3;2;2","Kinectin",8,28,28,28,-0.18855558706418,-0.121770073463413,0.0163936421164941,-1.59909999360652,0.270886519784579,0.109443986751764,NA
"1715","Q86UT6;C9JLK8;C9JQE9;C9J0R6","Q86UT6;C9JLK8;C9JQE9;C9J0R6","Q86UT6","3;1;1;1","3;1;1;1","3;1;1;1","NLR family member X1",4,3,3,3,-4.38443396343332,-4.53929647941682,-3.59151585125184,-5.17153061345572,-4.38451303751561,-3.78955947705179,NA
"1716","Q86UX7;F5H1C6","Q86UX7;F5H1C6","Q86UX7;F5H1C6","4;3","4;3","4;3","Fermitin family homolog 3;Fermitin family homolog 3 (Fragment)",2,4,4,4,-0.704380765518156,-1.69633347792774,-3.83181839599122,NA,-4.06204379186217,-3.55377314778445,NA
"1717","Q86VP6;A0A0C4DGH5;H0YH27","Q86VP6;A0A0C4DGH5;H0YH27","Q86VP6;A0A0C4DGH5","21;16;4","21;16;4","21;16;4","Cullin-associated NEDD8-dissociated protein 1;Cullin-associated NEDD8-dissociated protein 1 (Fragment)",3,21,21,21,1.4138218558322,1.40751312646149,1.2672439867039,0.78582242729728,1.49081983379318,1.81186866342491,NA
"1718","Q86WT1","Q86WT1","Q86WT1","5","2","2","Tetratricopeptide repeat protein 30A",1,5,2,2,-4.124255469801,-4.72111384309593,-4.46568772952995,-4.4622869310112,-4.49973611785475,-4.30882833534966,NA
"1719","Q86X83;F8WC41;F8WBW1","Q86X83;F8WC41;F8WBW1","Q86X83;F8WC41;F8WBW1","2;1;1","2;1;1","2;1;1","COMM domain-containing protein 2;COMM domain-containing protein 2;COMM domain-containing protein 2",3,2,2,2,-1.45499255219673,-1.79015686546373,-2.28252160889533,NA,-2.3441664093895,-2.51541427033249,NA
"1720","Q86XP3;J3KRE3;J3QRI2;J3KTK9","Q86XP3;J3KRE3;J3QRI2;J3KTK9","Q86XP3","10;1;1;1","10;1;1;1","10;1;1;1","ATP-dependent RNA helicase DDX42",4,10,10,10,-1.56290419370522,-1.3851988072071,-1.73475960213259,-3.47529410131493,-1.54875081136476,-1.83176345576723,NA
"1721","Q86XW9;C9JXP5;H7C5P8;Q3KNW3","Q86XW9;C9JXP5;H7C5P8;Q3KNW3","Q86XW9;C9JXP5","4;2;1;1","4;2;1;1","4;2;1;1","Thioredoxin domain-containing protein 6;Thioredoxin domain-containing protein 6 (Fragment)",4,4,4,4,-3.45636429762446,-1.77719148152284,-2.69493338946054,NA,-1.06391720999731,-1.34815746835774,NA
"1722","Q86Y56;H0Y650;E9PGY2","Q86Y56;H0Y650;E9PGY2","Q86Y56;H0Y650;E9PGY2","10;6;5","10;6;5","10;6;5","Dynein axonemal assembly factor 5;Dynein axonemal assembly factor 5 (Fragment);Dynein axonemal assembly factor 5",3,10,10,10,-3.20718798804778,-1.38659141490321,-2.53235719132899,-3.69656504470262,-0.974275853304967,-1.64265465776384,NA
"1723","Q86Y82;B1AJQ6","Q86Y82;B1AJQ6","Q86Y82;B1AJQ6","4;3","4;3","4;3","Syntaxin-12;Syntaxin-12 (Fragment)",2,4,4,4,0.718651608898391,0.68641843654396,NA,-2.6688641300553,-0.234653993367473,-0.276042423421451,NA
"1724","Q8IUX7","Q8IUX7","Q8IUX7","4","4","4","Adipocyte enhancer-binding protein 1",1,4,4,4,-3.7232771235029,-3.64212535494143,NA,-0.794511654098102,-4.21116036176951,-3.30127108072691,NA
"1725","Q8IV08;M0R3G9","Q8IV08;M0R3G9","Q8IV08","4;1","4;1","4;1","5-3 exonuclease PLD3",2,4,4,4,0.13423771759199,0.973305736485734,0.67553318994624,NA,0.254618798408501,0.00761444046216653,NA
"1726","Q8IWA5;K7ER17;K7EPV6;K7ESF5","Q8IWA5;K7ER17;K7EPV6;K7ESF5","Q8IWA5;K7ER17;K7EPV6;K7ESF5","2;1;1;1","2;1;1;1","2;1;1;1","Choline transporter-like protein 2;Choline transporter-like protein 2;Choline transporter-like protein 2 (Fragment);Choline transporter-like protein 2 (Fragment)",4,2,2,2,-3.37782416270311,-2.37073969701273,-1.87849552626206,-1.54599630452069,-2.6663556019232,-2.80028552279287,NA
"1727","Q8IWL2;Q8IWL1;X6REF7;A0A0C4DG36","Q8IWL2;Q8IWL1;X6REF7;A0A0C4DG36","Q8IWL2;Q8IWL1;X6REF7;A0A0C4DG36","4;4;2;2","4;4;2;2","4;4;2;2","Pulmonary surfactant-associated protein A1;Pulmonary surfactant-associated protein A2;Pulmonary surfactant-associated protein A2 (Fragment);Pulmonary surfactant-associated protein A1 (Fragment)",4,4,4,4,0.281554035895173,0.887554075003063,1.90987491988432,-2.93987520686744,0.0135918926314815,-0.480648852171811,NA
"1728","Q8IX12;A0A0C4DGG8;F5H1H2;F5H2E6;F5H3E1;H0YFJ7","Q8IX12;A0A0C4DGG8;F5H1H2;F5H2E6;F5H3E1;H0YFJ7","Q8IX12;A0A0C4DGG8;F5H1H2;F5H2E6","7;5;4;4;2;1","7;5;4;4;2;1","7;5;4;4;2;1","Cell division cycle and apoptosis regulator protein 1;Cell division cycle and apoptosis regulator protein 1 (Fragment);Cell division cycle and apoptosis regulator protein 1 (Fragment);Cell division cycle and apoptosis regulator protein 1 (Fragment)",6,7,7,7,-2.66805033056301,-2.6719262934684,-2.85302224807336,NA,-2.12074497754503,-2.27125175280292,NA
"1729","Q8IYJ3;A0A087X1N4","Q8IYJ3;A0A087X1N4","Q8IYJ3;A0A087X1N4","3;2","3;2","3;2","Synaptotagmin-like protein 1;Synaptotagmin-like protein 1",2,3,3,3,-4.13837578373056,-4.42171754511766,-3.51588629943215,NA,-2.94113066182378,-3.28062250127752,NA
"1730","Q8IYT3","Q8IYT3","Q8IYT3","14","14","14","Coiled-coil domain-containing protein 170",1,14,14,14,-0.248575529286811,-1.39544261828654,-0.512179592453926,NA,0.391545484901247,-0.277737053656498,NA
"1731","Q8N0U7;C9JPP7","Q8N0U7;C9JPP7","Q8N0U7;C9JPP7","8;6","8;6","8;6","Uncharacterized protein C1orf87;Uncharacterized protein C1orf87",2,8,8,8,-1.25342492894821,-0.821016832956317,0.237252690155323,NA,1.01690897240976,0.934669176395101,NA
"1732","Q8N163;G3V119;H0YB24;E5RHJ4;E5RFJ3;H0YC69;E5RGU7;H0YC58;E5RHH8","Q8N163;G3V119;H0YB24;E5RHJ4;E5RFJ3;H0YC69;E5RGU7;H0YC58;E5RHH8","Q8N163;G3V119;H0YB24","17;10;10;5;4;3;3;3;1","17;10;10;5;4;3;3;3;1","17;10;10;5;4;3;3;3;1","Cell cycle and apoptosis regulator protein 2;Cell cycle and apoptosis regulator protein 2;Cell cycle and apoptosis regulator protein 2 (Fragment)",9,17,17,17,0.459259437506091,0.280981166924715,0.304062552073084,-2.29087643427988,0.604274808886974,0.482635093838628,NA
"1733","Q8N1F7;H3BVG0;H3BM93;H3BV11;H3BRI8;H3BNN5;H3BV15;H3BRD9;H3BMX0;H3BP95","Q8N1F7;H3BVG0;H3BM93;H3BV11;H3BRI8;H3BNN5;H3BV15;H3BRD9;H3BMX0;H3BP95","Q8N1F7;H3BVG0;H3BM93;H3BV11;H3BRI8","10;9;6;5;5;4;3;2;1;1","10;9;6;5;5;4;3;2;1;1","10;9;6;5;5;4;3;2;1;1","Nuclear pore complex protein Nup93;Nuclear pore complex protein Nup93;Nuclear pore complex protein Nup93 (Fragment);Nuclear pore complex protein Nup93 (Fragment);Nuclear pore complex protein Nup93 (Fragment)",10,10,10,10,-1.85430615791109,-1.81907254198635,-2.01649654536135,-3.41470645406379,-1.52352082375175,-1.75776494889145,NA
"1734","Q8N1G4","Q8N1G4","Q8N1G4","11","11","11","Leucine-rich repeat-containing protein 47",1,11,11,11,0.637390656409348,0.536873430961929,0.353318327391573,0.23796066868454,0.434576394506909,0.438592846553245,NA
"1735","Q8N1V2","Q8N1V2","Q8N1V2","7","7","7","Cilia- and flagella-associated protein 52",1,7,7,7,-1.59793992665247,-1.37125426266,0.226091744519525,-2.14656428056951,0.248953306076512,-0.245874612801142,NA
"1736","Q8N335;C9JM46;C9K0P5;C9JFA7;P21695","Q8N335;C9JM46;C9K0P5;C9JFA7;P21695","Q8N335;C9JM46","4;2;1;1;1","4;2;1;1;1","4;2;1;1;1","Glycerol-3-phosphate dehydrogenase 1-like protein;Glycerol-3-phosphate dehydrogenase [NAD(+)] (Fragment)",5,4,4,4,-1.11339447716923,-0.550959816001548,-2.90231808878661,-1.55579551424109,-0.948208493064314,-0.678228071686231,-2.066368816681
"1737","Q8N392","Q8N392","Q8N392","18","18","18","Rho GTPase-activating protein 18",1,18,18,18,-0.0661372408613126,0.914473115181373,0.0370049099015048,NA,1.01944758830478,1.14397915255212,NA
"1738","Q8N3V7","Q8N3V7","Q8N3V7","5","5","5","Synaptopodin",1,5,5,5,-2.39250802379387,-2.62580709692659,-3.6697335463456,-1.88152704529119,-3.34987956330014,-3.22158836668921,NA
"1739","Q8N4P2","Q8N4P2","Q8N4P2","6","6","3","Tetratricopeptide repeat protein 30B",1,6,6,3,-3.91902720847617,-3.66862467163824,-2.33424014847778,NA,-1.73843341373852,-1.88260441065604,NA
"1740","Q8N5C6","Q8N5C6","Q8N5C6","2","2","2","S1 RNA-binding domain-containing protein 1",1,2,2,2,-1.79868184110551,-1.94664471310702,-0.999605489956476,-1.13186544787397,-0.700005317379688,-1.19898806445444,-2.70844166763721
"1741","Q8N5K1;A0A2R8Y540;I3L1N9;D6RCF4","Q8N5K1;A0A2R8Y540;I3L1N9;D6RCF4","Q8N5K1;A0A2R8Y540;I3L1N9","4;3;3;1","4;3;3;1","4;3;3;1","CDGSH iron-sulfur domain-containing protein 2;CDGSH iron-sulfur domain-containing protein 2;CDGSH iron-sulfur domain-containing protein 2",4,4,4,4,-0.441660788785903,-0.287569798451749,-1.56184131057478,-1.65795058433028,-0.00945031667203367,-0.228836873350222,NA
"1742","Q8NBJ4","Q8NBJ4","Q8NBJ4","6","6","6","Golgi membrane protein 1",1,6,6,6,-2.42847602334275,-4.52654919789127,-0.778131074839214,NA,-0.719616274840348,-1.51978602626814,NA
"1743","Q8NBS9","Q8NBS9","Q8NBS9","10","10","10","Thioredoxin domain-containing protein 5",1,10,10,10,2.58024735071196,2.46841418336485,1.84808301914115,1.71592360613938,1.75756931006726,2.2465005371043,-2.96830539129126
"1744","Q8NBX0","Q8NBX0","Q8NBX0","6","6","6","Saccharopine dehydrogenase-like oxidoreductase",1,6,6,6,0.283685891635489,0.297956297364294,1.46620526724968,-1.97105355967124,0.767087282247804,0.818261733982503,NA
"1745","Q8NC51","Q8NC51","Q8NC51","9","9","9","Plasminogen activator inhibitor 1 RNA-binding protein",1,9,9,9,1.65091687799374,1.90340487822517,2.23453042568093,1.61235148357488,2.49797346684775,1.54471845264544,NA
"1746","Q8NC56;H0Y9B7;D6RBV0;H7C2Z0;H0Y8H8","Q8NC56;H0Y9B7;D6RBV0;H7C2Z0;H0Y8H8","Q8NC56","7;2;2;2;1","7;2;2;2;1","7;2;2;2;1","LEM domain-containing protein 2",5,7,7,7,-0.87308014783552,-1.94308858018559,-0.765140236319453,-0.125587317823921,-0.846077278196976,-0.834670776329148,NA
"1747","Q8NCM8;A0A3B3ISP9;A0A3B3IT36","Q8NCM8;A0A3B3ISP9;A0A3B3IT36","Q8NCM8","18;7;4","18;7;4","18;7;4","Cytoplasmic dynein 2 heavy chain 1",3,18,18,18,-5.02614286947961,-4.13555803264515,-2.82529180242677,NA,-2.52956440292814,-2.80109766818748,NA
"1748","Q8NDH3;H0YEP3","Q8NDH3;H0YEP3","Q8NDH3;H0YEP3","4;3","4;3","4;3","Probable aminopeptidase NPEPL1;Probable aminopeptidase NPEPL1 (Fragment)",2,4,4,4,-3.53437528124182,-3.41783963690958,-4.16872771485476,NA,-1.51561950284184,-1.57598056572075,NA
"1749","Q8NE86;S4R468","Q8NE86;S4R468","Q8NE86;S4R468","3;2","3;2","3;2","Calcium uniporter protein, mitochondrial;Calcium uniporter protein (Fragment)",2,3,3,3,-2.39287278593164,-1.95419631038688,-1.41021685049178,NA,-1.02196682306685,-1.08084151567594,NA
"1750","Q8NEU8;F8VXB0;F8VS86;F8VWV2","Q8NEU8;F8VXB0;F8VS86;F8VWV2","Q8NEU8","5;2;1;1","5;2;1;1","5;2;1;1","DCC-interacting protein 13-beta",4,5,5,5,-3.75456064657532,-3.13758878773457,-4.17012229692651,NA,-2.18625427491212,-2.32747521501882,NA
"1751","Q8NEZ3;H0Y8K9;D6RE75;D6R9P6","Q8NEZ3;H0Y8K9;D6RE75;D6R9P6","Q8NEZ3","5;2;1;1","5;2;1;1","5;2;1;1","WD repeat-containing protein 19",4,5,5,5,-5.846944396367,-5.85561834616364,-4.54399644649068,NA,-2.8959139856221,-3.18349767463048,NA
"1752","Q8NFH3","Q8NFH3","Q8NFH3","2","2","2","Nucleoporin Nup43",1,2,2,2,-1.86504518473101,-1.61551605662605,-1.5162651531342,NA,-1.97092605004616,-1.98824071301875,NA
"1753","Q8NFU3;R4GNF9","Q8NFU3;R4GNF9","Q8NFU3;R4GNF9","2;1","2;1","2;1","Thiosulfate:glutathione sulfurtransferase;Thiosulfate:glutathione sulfurtransferase",2,2,2,2,1.67472566687549,1.59240365582955,2.15272510576018,2.96409477145311,2.22328531633068,1.90441358766154,NA
"1754","Q8NFV4;H0YC52;H7C396;C9J7Q4;H7BZ58","Q8NFV4;H0YC52;H7C396;C9J7Q4;H7BZ58","Q8NFV4","5;2;2;2;2","5;2;2;2;2","5;2;2;2;2","Protein ABHD11",5,5,5,5,0.628252273114882,0.124526934353952,-0.346228186932024,NA,0.588495599662561,1.20369751539302,NA
"1755","Q8NFW8;F5H296;F5GYM0","Q8NFW8;F5H296;F5GYM0","Q8NFW8","4;1;1","4;1;1","4;1;1","N-acylneuraminate cytidylyltransferase",3,4,4,4,-1.80551265102004,-1.56156426650974,-2.51614423156892,-4.21041977967037,-1.71799154185546,-1.10523323896546,NA
"1756","Q8NHY3","Q8NHY3","Q8NHY3","3","3","3","GAS2-like protein 2",1,3,3,3,-5.48506154596704,-5.12578798122671,-3.47195971603222,NA,-3.44728697695059,-3.72671775794439,NA
"1757","Q8TBC4;F8W8D4;F8WF86","Q8TBC4;F8W8D4;F8WF86","Q8TBC4;F8W8D4","5;4;2","5;4;2","5;4;2","NEDD8-activating enzyme E1 catalytic subunit;NEDD8-activating enzyme E1 catalytic subunit",3,5,5,5,-1.9727430487811,-2.80741176415412,-5.09619782238064,-2.40398862916535,-2.20111979162334,-1.5231991858638,NA
"1758","Q8TCJ2","Q8TCJ2","Q8TCJ2","3","3","3","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B",1,3,3,3,-1.62839708743061,-2.34158269443336,-1.8396955356144,-1.2740955634032,-1.95258017913164,-3.65941279082403,NA
"1759","Q8TD06;B5MC62;H7C040","Q8TD06;B5MC62;H7C040","Q8TD06;B5MC62;H7C040","8;7;5","8;7;5","7;6;4","Anterior gradient protein 3;Anterior gradient protein 3;Anterior gradient protein 3 (Fragment)",3,8,8,7,3.57376732820331,4.06271827588586,4.6915891340871,0.390424277206176,5.27180030481114,5.21577930894981,NA
"1760","Q8TD55","Q8TD55","Q8TD55","2","2","2","Pleckstrin homology domain-containing family O member 2",1,2,2,2,-1.41628790269226,-2.00648019296877,-2.81058550619806,-4.0888447405939,-4.40890256571874,-3.36289145245491,NA
"1761","Q8TDN6","Q8TDN6","Q8TDN6","3","3","3","Ribosome biogenesis protein BRX1 homolog",1,3,3,3,-2.67459892893117,-2.73391362211527,-2.10720573632489,NA,-2.34719805111128,-2.2872070509804,NA
"1762","Q8TDR0","Q8TDR0","Q8TDR0","3","3","3","TRAF3-interacting protein 1",1,3,3,3,-4.50679432718963,-3.51822169504777,-3.62864728388862,NA,-3.47117335187414,-2.88195986119221,NA
"1763","Q8TEX9;H0YLV0;H0YL92;H0YN07;H0YMR4;H0YN14;H0YK93;H0YKG5","Q8TEX9;H0YLV0;H0YL92;H0YN07;H0YMR4;H0YN14;H0YK93;H0YKG5","Q8TEX9;H0YLV0;H0YL92;H0YN07;H0YMR4;H0YN14","4;2;2;2;2;2;1;1","4;2;2;2;2;2;1;1","4;2;2;2;2;2;1;1","Importin-4;Importin-4;Importin-4;Importin-4 (Fragment);Importin-4 (Fragment);Importin-4",8,4,4,4,-2.74593021717676,-2.58941005045747,-4.70260016365481,NA,-2.35233500069466,-2.2755344222672,NA
"1764","Q8TF09;H3BQI1;Q9NP97;H3BNG9;H3BPA0;Q7Z4M1;B1AKR6","Q8TF09;H3BQI1;Q9NP97;H3BNG9;H3BPA0;Q7Z4M1;B1AKR6","Q8TF09;H3BQI1;Q9NP97","3;2;2;1;1;1;1","3;2;2;1;1;1;1","3;2;2;1;1;1;1","Dynein light chain roadblock-type 2;Dynein light chain roadblock-type 2;Dynein light chain roadblock-type 1",7,3,3,3,0.752221957627675,1.21468820501262,2.10196207937904,0.17605081196935,1.30687748851401,1.29701564988897,NA
"1765","Q8WU90;H7C466","Q8WU90;H7C466","Q8WU90;H7C466","2;1","2;1","2;1","Zinc finger CCCH domain-containing protein 15;Zinc finger CCCH domain-containing protein 15 (Fragment)",2,2,2,2,-2.95728555089425,-3.6603810636629,-3.2532710567412,NA,-3.32753304182075,-3.79626402539702,NA
"1766","Q8WUM4;A0A3B3IT07;C9IZF9;F8WEQ7;F8WBR8;F8WDK9","Q8WUM4;A0A3B3IT07;C9IZF9;F8WEQ7;F8WBR8;F8WDK9","Q8WUM4","24;6;5;2;2;1","24;6;5;2;2;1","24;6;5;2;2;1","Programmed cell death 6-interacting protein",6,24,24,24,1.51335289476927,1.45933472735523,0.546404562753779,1.11236996866141,1.13875939983832,1.15997691650039,NA
"1767","Q8WVC2;P63220;Q9BYK1;Q9BYK2","Q8WVC2;P63220;Q9BYK1;Q9BYK2","Q8WVC2;P63220;Q9BYK1","5;5;3;1","5;5;3;1","5;5;3;1","40S ribosomal protein S21;40S ribosomal protein S21;40S ribosomal protein S21",4,5,5,5,2.41677339614745,2.27916722877058,2.74540986737252,3.29379807840705,2.58692183745664,2.25773102947978,2.07003168987172
"1768","Q8WVY7","Q8WVY7","Q8WVY7","3","3","3","Ubiquitin-like domain-containing CTD phosphatase 1",1,3,3,3,0.36812692586653,0.506486236136727,-0.400400402405793,-1.84867992731056,0.233869732136757,0.24946957659812,NA
"1769","Q8WW22;F8WF76;C9JDE6;F5H170","Q8WW22;F8WF76;C9JDE6;F5H170","Q8WW22;F8WF76;C9JDE6;F5H170","3;2;2;2","3;2;2;2","3;2;2;2","DnaJ homolog subfamily A member 4;DnaJ homolog subfamily A member 4;DnaJ homolog subfamily A member 4;DnaJ homolog subfamily A member 4",4,3,3,3,-2.36036051437537,-1.66445193341464,-1.50710387825189,NA,-1.30517158157642,-1.48204824743291,NA
"1770","Q8WW24","Q8WW24","Q8WW24","8","8","8","Tektin-4",1,8,8,8,-3.91853696039329,-2.7390038349691,-2.71422349975442,NA,-0.847186816070234,-1.14216166541104,NA
"1771","Q8WWM7;H3BUF6","Q8WWM7;H3BUF6","Q8WWM7;H3BUF6","2;1","2;1","2;1","Ataxin-2-like protein;Ataxin-2-like protein",2,2,2,2,-4.52864572488033,-5.21480990176359,-4.45415131769526,NA,-5.29430611658171,-4.36243584813667,NA
"1772","Q8WX93;H0YA05;D6R9F5;F8WA26;A0A3B3ISX8;H0Y952;D6RBB1;A0A087WX60;A0A8J9ASZ5;Q86TC9","Q8WX93;H0YA05;D6R9F5;F8WA26;A0A3B3ISX8;H0Y952;D6RBB1;A0A087WX60;A0A8J9ASZ5;Q86TC9","Q8WX93","14;5;3;3;2;2;1;1;1;1","14;5;3;3;2;2;1;1;1;1","14;5;3;3;2;2;1;1;1;1","Palladin",10,14,14,14,-0.469217724113356,-0.378440573782346,-0.177673236095288,1.19125249866095,-0.521069143987393,0.170889548532298,-3.8336070856547
"1773","Q8WXF1;X6RDA4","Q8WXF1;X6RDA4","Q8WXF1;X6RDA4","8;7","7;6","7;6","Paraspeckle component 1;Paraspeckle component 1 (Fragment)",2,8,7,7,1.5056271879656,1.43168255195326,1.42963623499675,-1.47423730032581,1.56143564579051,0.650565981051045,NA
"1774","Q8WXH0;A0A0C4DGK3;G3V5X4;A0A669KBH2;G3V3D4;G3V4T3;A0A1W2PRN9;A0A669KB61;A0A669KBG2","Q8WXH0;A0A0C4DGK3;G3V5X4;A0A669KBH2;G3V3D4;G3V4T3;A0A1W2PRN9;A0A669KB61;A0A669KBG2","Q8WXH0;A0A0C4DGK3;G3V5X4","14;12;11;4;3;3;1;1;1","14;12;11;4;3;3;1;1;1","14;12;11;4;3;3;1;1;1","Nesprin-2;Nesprin-2;Nesprin-2",9,14,14,14,-3.48205733304175,-3.21418335274686,-3.38578879607861,NA,-3.43420050897338,-3.46062096962476,-5.80623511985657
"1775","Q8WXX5","Q8WXX5","Q8WXX5","3","3","3","DnaJ homolog subfamily C member 9",1,3,3,3,-1.60116759065528,-1.37659451461697,-0.982352990811286,NA,-1.01758825599876,-1.41932149803306,NA
"1776","Q8WYR4","Q8WYR4","Q8WYR4","5","5","5","Radial spoke head 1 homolog",1,5,5,5,0.77277627742658,0.229550805953757,0.377492334284533,0.601217811851509,0.247983799460442,-0.00402683177843244,NA
"1777","Q92522","Q92522","Q92522","8","8","8","Histone H1.10",1,8,8,8,2.21572911912234,1.70117736913013,3.44205885712015,3.38879536808268,3.70161943325632,3.2800050997749,-1.37058985704594
"1778","Q92572;F5H459","Q92572;F5H459","Q92572","3;1","3;1","3;1","AP-3 complex subunit sigma-1",2,3,3,3,-1.40287883072364,-0.682583599811398,-2.43678893776339,-2.59997007157052,-0.982135983900616,-1.21386231147691,NA
"1779","Q92598;A0A0A0MSM0;R4GN69;Q5TBM3","Q92598;A0A0A0MSM0;R4GN69;Q5TBM3","Q92598;A0A0A0MSM0","19;14;2;1","19;14;2;1","18;13;2;1","Heat shock protein 105 kDa;Heat shock protein 105 kDa",4,19,19,18,0.269003791694935,0.52381215822486,0.805783863318442,NA,1.19463864516062,1.15710515328767,-3.41675005619173
"1780","Q92614","Q92614","Q92614","5","5","5","Unconventional myosin-XVIIIa",1,5,5,5,-4.32354932340008,-4.40619273803365,NA,-4.03824598689564,-4.74800390774143,-4.93693516276518,NA
